Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,29.0,1155.5,0.05862069,0.095402299,0.0,0.8,May,2.0,2.0,1.0,13.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,9.0,355.5,0.022222222000000003,0.044444444000000013,0.0,0.0,Nov,3.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,35.0,897.6666667000003,0.011764706000000002,0.017016807,5.220705882,0.0,May,3.0,2.0,2.0,3.0,,0.0,Yes
0.0,0.0,0.0,0.0,1.0,,0.2,0.2,0.0,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,7.0,98.5,0.071428571,0.1,0.0,0.0,Mar,1.0,1.0,6.0,1.0,Returning_Visitor,0.0,No
3.0,14.0,0.0,0.0,36.0,947.8833333,0.0,0.006078431,0.0,0.0,Dec,2.0,2.0,1.0,10.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,48.0,1607.191667,0.0,0.0046099290000000005,5.157803677,0.0,Dec,1.0,1.0,1.0,2.0,,1.0,Yes
8.0,176.66666669999995,2.0,153.0,27.0,880.8,0.007291667,0.020192308,8.54525,0.0,May,1.0,1.0,2.0,2.0,,1.0,Yes
0.0,0.0,0.0,0.0,29.0,1373.933333,0.0,0.020689655,0.0,0.0,Oct,2.0,4.0,7.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,0.0,0.0,June,3.0,2.0,7.0,13.0,Returning_Visitor,0.0,No
3.0,16.0,0.0,0.0,29.0,423.1666667,0.010344828,0.029885057000000007,0.0,0.0,Dec,3.0,2.0,6.0,1.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,21.0,685.1744047999998,0.028571429,0.043174603,0.0,0.0,Nov,1.0,1.0,8.0,1.0,,1.0,Yes
0.0,0.0,,0.0,5.0,82.0,0.0,0.04,0.0,0.0,Nov,2.0,2.0,9.0,8.0,Returning_Visitor,0.0,No
6.0,143.16666669999995,0.0,0.0,50.0,925.947619,0.0,0.010160428,13.60512012,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,Yes
7.0,280.2666667,0.0,0.0,11.0,329.6833333,0.0,0.023076923,0.0,0.0,Dec,2.0,2.0,7.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,6.0,192.875,0.0,0.016666667,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,0.0,No
9.0,64.08823529,1.0,21.0,51.0,1933.89893,0.011259259,0.032132434,0.0,0.8,May,2.0,2.0,6.0,13.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.05,0.0,0.0,Mar,1.0,1.0,3.0,15.0,Returning_Visitor,1.0,No
6.0,53.38095238,0.0,0.0,5.0,54.38095238,0.0,0.003571429,0.0,0.0,Mar,2.0,2.0,6.0,2.0,New_Visitor,1.0,No
2.0,310.85714289999993,3.0,27.0,68.0,2950.62381,0.009589041,0.023074581,16.6702274,0.0,May,2.0,,7.0,6.0,Returning_Visitor,0.0,No
2.0,268.0,2.0,84.0,46.0,1679.6666670000004,0.012,0.026,0.0,0.0,Nov,3.0,2.0,1.0,13.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,1.0,343.0,0.0,0.066666667,0.0,0.0,Nov,2.0,2.0,4.0,3.0,Other,0.0,No
0.0,0.0,0.0,0.0,6.0,93.0,0.066666667,0.083333333,0.0,0.0,Nov,4.0,2.0,3.0,13.0,Returning_Visitor,0.0,No
0.0,0.0,1.0,36.33333333,38.0,1663.683333,0.005405405,0.022972973,0.0,0.0,Mar,2.0,2.0,4.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,115.0,0.0,0.05,0.0,0.0,Mar,3.0,3.0,1.0,9.0,Returning_Visitor,1.0,No
10.0,293.7782051000001,2.0,153.0,96.0,3283.166739,0.001960784,0.013509414,0.0,0.0,Mar,3.0,2.0,6.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,2.0,203.0,0.0,0.1,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,-1.0,0.0,-1.0,1.0,-1.0,0.2,0.2,0.0,0.4,Feb,2.0,4.0,3.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,4.0,11.0,Returning_Visitor,0.0,No
1.0,115.0,0.0,0.0,48.0,1129.214286,0.008163265,0.010945092,0.0,0.0,May,1.0,1.0,2.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,30.0,717.4666667,0.006666666999999999,0.02,0.0,0.0,Jul,2.0,5.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,1.0,14.75,30.0,2445.066667,0.033333333,0.026888889,0.0,0.0,Dec,3.0,2.0,3.0,3.0,Returning_Visitor,0.0,No
0.0,,0.0,0.0,7.0,649.5,0.028571429,0.05714285700000001,0.0,0.0,Dec,2.0,2.0,4.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,8.0,120.5,0.05,0.1125,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,1.0,No
1.0,15.1,0.0,0.0,9.0,248.05,0.0,0.01875,0.0,0.0,Sep,3.0,2.0,4.0,4.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,98.0,0.0,0.066666667,0.0,0.0,,4.0,1.0,6.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,8.0,97.0,0.0,0.025,0.0,0.0,Nov,2.0,2.0,3.0,2.0,,0.0,Yes
1.0,18.25,0.0,0.0,82.0,2796.316667,0.005185185,0.019584736,0.0,0.0,Nov,2.0,2.0,1.0,6.0,Returning_Visitor,0.0,No
1.0,10.0,3.0,47.66666667,34.0,944.297619,0.0,0.0125,0.0,0.0,May,2.0,2.0,3.0,6.0,Returning_Visitor,0.0,No
4.0,356.5,0.0,0.0,15.0,1992.916667,0.0,0.014285714,17.85338057,0.0,Dec,2.0,4.0,1.0,1.0,,0.0,Yes
0.0,0.0,0.0,0.0,11.0,189.25,0.027272727000000004,0.048484848,0.0,0.0,Dec,2.0,5.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,30.0,599.9190476,0.0,0.004285714,0.0,0.0,Jul,1.0,1.0,1.0,4.0,Returning_Visitor,0.0,No
9.0,236.8,0.0,0.0,240.0,5523.9265049999985,0.0,0.001197045,20.62387076,0.0,Oct,2.0,5.0,4.0,20.0,Returning_Visitor,0.0,Yes
0.0,0.0,0.0,0.0,2.0,59.5,0.0,,0.0,0.0,Dec,1.0,1.0,7.0,,Returning_Visitor,1.0,No
11.0,524.75,3.0,258.625,197.0,6309.427034,0.006113821,0.011878229,3.364060957,0.0,Nov,2.0,10.0,1.0,2.0,Returning_Visitor,0.0,Yes
0.0,0.0,0.0,0.0,2.0,21.2,0.0,0.1,0.0,0.0,June,2.0,2.0,5.0,1.0,Returning_Visitor,0.0,No
7.0,111.0,2.0,5.0,131.0,5396.264881,0.003928571,0.013640873,7.513426372,0.0,Nov,2.0,1.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,13.0,305.0,0.0,0.016666667,0.0,0.0,Mar,1.0,1.0,1.0,2.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,13.0,734.0,0.0,0.0375,0.0,0.0,May,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,19.0,606.8333332999998,0.031578947,0.048245614000000006,0.0,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
2.0,69.5,0.0,0.0,21.0,308.4583333,0.027272727000000004,0.043939394000000014,0.0,0.0,Dec,2.0,2.0,1.0,13.0,Returning_Visitor,0.0,No
5.0,56.8,0.0,0.0,3.0,27.2,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,6.0,2.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,61.0,1636.466667,0.0,0.009289617,0.0,0.0,Nov,2.0,2.0,1.0,2.0,New_Visitor,0.0,No
,0.0,0.0,0.0,7.0,212.0,0.028571429,0.028571429,0.0,0.4,May,3.0,3.0,5.0,1.0,Returning_Visitor,0.0,No
15.0,266.25,0.0,0.0,172.0,4098.699853,0.003314917,0.016214742,2.90865324,0.0,Nov,2.0,2.0,7.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,19.25,0.0,0.066666667,0.0,0.0,Nov,1.0,1.0,8.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,10.0,130.75,0.04,0.07666666700000001,0.0,0.0,Nov,3.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,32.0,2479.342857,0.0,0.010967742,0.0,0.0,Nov,2.0,2.0,3.0,7.0,Returning_Visitor,0.0,No
2.0,28.0,0.0,0.0,6.0,170.83333330000005,0.0,0.007142857,0.0,0.0,Mar,3.0,2.0,7.0,1.0,Returning_Visitor,0.0,No
8.0,46.875,3.0,10.0,111.0,5358.375439,0.0,0.011957672,10.21771151,0.0,Nov,2.0,2.0,1.0,11.0,,0.0,Yes
2.0,298.2,0.0,0.0,48.0,1850.116667,0.004081633,0.004421769,7.56292207,0.0,Nov,1.0,1.0,2.0,2.0,,1.0,Yes
0.0,0.0,0.0,0.0,38.0,1372.0,0.005405405,0.018918919,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
7.0,155.9,0.0,0.0,25.0,1400.958333,0.0,0.029012346,14.11909834,0.0,Dec,2.0,4.0,7.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,10.0,482.5,0.0,0.06,0.0,1.0,May,1.0,2.0,9.0,4.0,Returning_Visitor,1.0,No
6.0,45.03333333,1.0,69.6,120.0,5771.466861999998,0.002755906,0.014537746,4.586910248,0.0,Aug,4.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,0.0,No
2.0,98.0,0.0,0.0,15.0,947.0,0.00625,0.006666666999999999,0.0,0.0,Dec,2.0,2.0,3.0,2.0,,1.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1.0,1.0,3.0,3.0,New_Visitor,0.0,No
1.0,6.0,0.0,,2.0,15.0,0.0,0.066666667,0.0,0.0,Oct,2.0,2.0,9.0,4.0,Returning_Visitor,0.0,No
6.0,125.25,2.0,89.0,146.0,3697.731633,0.008108108000000001,0.015188129,73.35866939,0.0,Nov,2.0,2.0,1.0,2.0,,1.0,Yes
0.0,0.0,2.0,236.0,66.0,1483.55,0.0,0.006153846,143.2115385,0.0,May,2.0,4.0,3.0,3.0,,1.0,Yes
0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.1,0.0,0.8,May,2.0,5.0,4.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,4.0,7.0,0.1,0.15,0.0,0.0,May,2.0,5.0,8.0,1.0,Returning_Visitor,0.0,No
3.0,555.5,0.0,0.0,58.0,2034.261905,0.00862069,0.035172414,0.0,,Nov,2.0,2.0,1.0,1.0,,0.0,Yes
0.0,0.0,0.0,0.0,11.0,1160.0,0.0,0.018181818,20.60836364,0.0,May,2.0,2.0,1.0,4.0,,0.0,Yes
4.0,17.5,3.0,171.0,6.0,101.0,0.02,0.03,0.0,0.0,Nov,1.0,2.0,1.0,8.0,New_Visitor,1.0,No
8.0,69.83333333,1.0,157.0,45.0,901.9166667000003,0.007189541999999998,0.02627451,7.802611111,0.0,May,2.0,2.0,1.0,6.0,Returning_Visitor,0.0,No
0.0,,0.0,0.0,36.0,2070.325,0.008333333,0.030925926,0.0,0.0,Dec,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,No
7.0,65.83333333,2.0,39.66666667,135.0,5520.175504999998,0.002962963,0.010258137,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,24.0,386.75,0.016666667,0.051388889000000014,0.0,0.0,Nov,2.0,4.0,1.0,3.0,Returning_Visitor,0.0,No
5.0,32.0,2.0,3.0,33.0,1039.766667,0.0,0.02027027,0.0,0.0,Mar,2.0,4.0,,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,33.0,889.72,0.012121212,0.044444444000000013,0.0,0.0,Nov,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,26.0,781.5,0.007692308,0.030769231,0.0,0.2,May,2.0,2.0,2.0,3.0,Returning_Visitor,0.0,No
4.0,72.0,0.0,0.0,4.0,46.5,0.04,0.06,0.0,0.0,Nov,3.0,2.0,2.0,3.0,Returning_Visitor,0.0,No
4.0,50.33333333,0.0,0.0,3.0,28.33333333,0.0,0.016666667,0.0,0.0,Dec,2.0,2.0,9.0,10.0,Returning_Visitor,0.0,No
2.0,33.0,0.0,0.0,12.0,237.0,0.0,0.014285714,0.0,0.0,May,4.0,2.0,9.0,,Returning_Visitor,0.0,No
3.0,113.8,0.0,0.0,15.0,336.1383333,0.0,0.011764706000000002,0.0,0.0,Nov,2.0,4.0,9.0,3.0,New_Visitor,0.0,No
6.0,276.0,0.0,0.0,24.0,1021.2,0.014285714,0.022619048,82.43263490000002,0.0,Dec,1.0,1.0,3.0,1.0,Returning_Visitor,1.0,No
5.0,132.0,1.0,8.5,167.0,5080.233631,0.000238095,0.004785635999999999,64.81173101,0.0,Nov,4.0,2.0,1.0,1.0,,1.0,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
4.0,176.9133333,1.0,40.8,72.0,1548.194444,0.0,0.007887881999999999,1.891943485,0.0,Aug,2.0,4.0,3.0,5.0,,0.0,Yes
0.0,0.0,0.0,0.0,6.0,78.75,0.033333333,0.066666667,0.0,0.0,Nov,2.0,2.0,9.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,1.0,5.0,89.0,2744.541071,0.003370787,0.015636703999999998,0.0,0.0,Nov,3.0,2.0,6.0,10.0,Returning_Visitor,1.0,No
2.0,154.6,2.0,69.6,20.0,479.1,0.0,0.009375,0.0,0.0,Sep,3.0,2.0,2.0,1.0,New_Visitor,0.0,No
4.0,102.0833333,0.0,0.0,21.0,863.1666667000003,0.0,0.015833333,0.0,0.0,Dec,1.0,1.0,1.0,8.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,4.0,478.0333333,0.05,0.047619048,0.0,0.0,Nov,1.0,1.0,3.0,2.0,Returning_Visitor,1.0,No
3.0,40.0,0.0,0.0,10.0,423.6666667,0.0,0.018181818,0.0,0.0,May,4.0,2.0,1.0,11.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,55.0,,0.0,0.001212121,0.0,0.0,Aug,2.0,4.0,1.0,4.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,22.0,598.25,0.0,0.05,0.0,0.4,May,2.0,5.0,9.0,6.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,20.0,504.23333330000014,0.01,,0.0,0.0,Mar,3.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,38.0,935.0,0.0,0.007769424,0.0,0.0,Nov,2.0,2.0,3.0,11.0,New_Visitor,0.0,No
9.0,268.5,0.0,0.0,8.0,407.5,0.0,0.0275,0.0,0.0,Dec,3.0,2.0,3.0,8.0,Returning_Visitor,0.0,No
9.0,152.875,2.0,54.91666667,85.0,2971.254167,0.002197802,0.013631606,1.022550578,0.0,Nov,2.0,2.0,3.0,1.0,,0.0,Yes
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,0.0,No
4.0,141.5,0.0,0.0,3.0,59.5,0.0,0.025,0.0,0.0,Dec,1.0,1.0,2.0,8.0,New_Visitor,0.0,No
7.0,120.5,0.0,0.0,19.0,1011.5,0.0,0.00952381,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
1.0,22.0,0.0,0.0,21.0,678.2738095,0.0,0.012878788,0.0,0.0,Mar,3.0,2.0,1.0,2.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,12.0,366.5,0.0,0.016666667,287.9537928000001,0.0,Dec,2.0,2.0,1.0,2.0,,0.0,Yes
6.0,102.5,0.0,0.0,23.0,351.0333333000001,0.0,0.015517241,0.0,0.0,Oct,1.0,1.0,1.0,4.0,Returning_Visitor,0.0,No
14.0,1097.016667,1.0,291.2,68.0,4100.255455,0.007631579,0.025614035,18.42740587,0.0,Aug,1.0,1.0,3.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.066666667,0.0,0.0,Sep,2.0,2.0,3.0,3.0,Returning_Visitor,0.0,No
1.0,59.5,0.0,0.0,39.0,650.8333332999998,0.0,0.003070175,0.0,0.0,Nov,1.0,2.0,1.0,11.0,,1.0,Yes
0.0,0.0,2.0,22.0,41.0,979.375,0.004651163,0.009302326,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,1.0,No
1.0,0.0,0.0,0.0,1.0,17.2,0.05,0.15,0.0,0.0,Aug,2.0,2.0,1.0,5.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,15.0,372.0833333,0.0,0.04,0.0,0.0,Nov,2.0,2.0,1.0,2.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,48.0,476.36009389999987,0.0006944439999999999,0.028639403,0.0,0.0,Aug,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,No
3.0,23.0,0.0,0.0,16.0,431.9,0.010526316,0.033684211,0.0,0.0,Jul,2.0,2.0,7.0,13.0,Returning_Visitor,1.0,No
7.0,56.3,0.0,0.0,15.0,315.4,0.0,0.011111111000000002,0.0,0.0,Oct,2.0,2.0,1.0,2.0,New_Visitor,0.0,No
3.0,156.5,0.0,0.0,9.0,143.0,0.0,0.005555556,0.0,0.0,Nov,1.0,1.0,1.0,2.0,New_Visitor,0.0,No
6.0,561.0,0.0,0.0,29.0,1816.427273,0.011458333,0.020880682,0.0,0.0,May,3.0,2.0,5.0,13.0,Returning_Visitor,0.0,No
5.0,107.0,0.0,0.0,34.0,777.2125,0.0,0.013513514,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,31.0,516.4761905,0.006896551999999999,0.018965517,0.0,0.0,May,3.0,2.0,3.0,13.0,Returning_Visitor,1.0,No
2.0,109.8,0.0,0.0,55.0,1988.931429,0.007272727,0.005330144,5.79089525,0.0,Jul,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,No
3.0,39.6,0.0,0.0,,856.7522398,0.0,0.002272727,0.0,0.0,Mar,2.0,,1.0,2.0,Returning_Visitor,1.0,No
1.0,74.0,0.0,0.0,21.0,,0.0,0.01,0.0,0.0,May,2.0,2.0,1.0,2.0,New_Visitor,1.0,No
0.0,0.0,0.0,,17.0,935.25,0.0,0.009803922,0.0,0.0,Nov,2.0,2.0,1.0,2.0,New_Visitor,0.0,No
3.0,53.25,1.0,77.0,198.0,3057.809524,0.0,0.002734559,11.97910693,0.0,May,4.0,1.0,5.0,1.0,,1.0,Yes
0.0,0.0,0.0,0.0,4.0,98.6,0.0,0.05,0.0,0.0,Jul,2.0,2.0,5.0,1.0,Returning_Visitor,0.0,No
4.0,47.0,0.0,0.0,26.0,380.1666667,0.0,0.015873016,,0.0,May,4.0,1.0,1.0,1.0,Returning_Visitor,0.0,No
5.0,37.0,1.0,16.0,18.0,463.5,0.0,0.004545455,0.0,0.0,May,2.0,5.0,1.0,6.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,19.0,380.9464286000001,0.0,0.013947368,0.0,0.0,Nov,3.0,2.0,4.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,5.0,404.5,0.0,0.05,0.0,0.0,Nov,2.0,2.0,1.0,13.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,6.0,197.0,0.0,0.011111111000000002,0.0,0.0,Mar,2.0,2.0,1.0,,Returning_Visitor,0.0,No
1.0,21.2,0.0,0.0,21.0,836.1,0.0,0.004545455,0.0,0.0,Oct,2.0,4.0,9.0,4.0,New_Visitor,0.0,No
1.0,29.2,1.0,322.4,10.0,126.9333333,0.014285714,0.036904762,13.59420027,0.0,Sep,2.0,2.0,1.0,2.0,,,Yes
5.0,66.9,0.0,0.0,12.0,86.63333333,0.0,0.025,42.93595137,0.0,Oct,4.0,1.0,1.0,7.0,,1.0,Yes
0.0,0.0,0.0,0.0,16.0,729.0,0.0125,0.040625,0.0,0.0,May,2.0,4.0,1.0,3.0,Returning_Visitor,0.0,No
15.0,543.3549065000002,7.0,243.2833333,169.0,6920.973243,0.005268892,0.016769542,0.742942737,0.0,Nov,1.0,1.0,3.0,2.0,Returning_Visitor,1.0,No
7.0,133.1666667,2.0,80.0,10.0,246.7916667,0.0,0.008333333,0.0,0.0,May,2.0,2.0,1.0,3.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,8.0,139.0,0.0,0.05,0.0,0.0,May,2.0,4.0,3.0,3.0,Returning_Visitor,0.0,No
5.0,943.0,2.0,16.0,7.0,935.6666667000003,0.0,0.0375,0.0,0.0,Nov,2.0,2.0,3.0,6.0,,1.0,Yes
0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.066666667,0.0,0.0,Mar,2.0,4.0,3.0,1.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,3.0,158.0,0.033333333,0.033333333,0.0,0.0,Dec,1.0,1.0,1.0,3.0,New_Visitor,0.0,No
6.0,72.01960784,4.0,343.0,157.0,4461.28524,8.08e-05,0.007018826,31.85608032,0.0,Dec,2.0,4.0,3.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,,8.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,10.0,253.5,0.0,0.022222222000000003,63.588,0.0,Mar,1.0,1.0,1.0,2.0,,1.0,Yes
5.0,143.83333330000005,1.0,55.0,19.0,1762.5,0.0,,31.54642738,0.0,Mar,3.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,18.0,481.4,0.068518519,0.091604938,0.0,0.0,Aug,3.0,2.0,3.0,3.0,Returning_Visitor,0.0,No
3.0,92.75,2.0,7.0,23.0,1347.9625,0.008333333,0.020833333,32.4141704,0.0,Nov,2.0,2.0,6.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,17.0,2641.416667,0.017647059,0.04,0.0,0.0,Nov,3.0,2.0,4.0,13.0,Returning_Visitor,0.0,No
3.0,118.0,0.0,0.0,2.0,96.25,0.0,0.025,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,0.0,No
4.0,562.0,0.0,0.0,22.0,1945.5,0.0,0.008333333,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,106.5,0.0,0.033333333,0.0,0.0,May,3.0,2.0,2.0,,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,31.0,453.0,0.0,0.037634409,0.0,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
2.0,123.75,0.0,0.0,21.0,938.3333332999997,0.01,0.016666667,218.3951915,0.0,Dec,1.0,1.0,3.0,2.0,Returning_Visitor,0.0,No
3.0,100.0,0.0,0.0,27.0,730.7916667000002,0.016,0.027555556,0.0,0.0,Nov,3.0,2.0,3.0,11.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,14.0,394.25,0.0,0.015384615,0.0,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2.0,5.0,7.0,3.0,Returning_Visitor,0.0,No
1.0,20.2,0.0,0.0,13.0,227.6,0.0,0.0,42.29306752,0.0,Jul,2.0,2.0,3.0,3.0,New_Visitor,0.0,No
1.0,15.2,0.0,0.0,30.0,515.5333333000002,0.0,0.016666667,0.0,0.0,Sep,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
1.0,22.2,0.0,0.0,34.0,606.2,0.0,0.001388889,17.92983378,0.0,Oct,2.0,2.0,7.0,3.0,New_Visitor,1.0,No
7.0,42.0,0.0,0.0,23.0,502.525,0.007142857,0.021428571,0.0,0.0,Nov,2.0,5.0,3.0,3.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,5.0,150.25,0.04,0.12,0.0,0.0,Nov,1.0,1.0,3.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,14.0,1131.208333,0.0,0.015384615,94.19490268,0.0,Nov,3.0,2.0,3.0,11.0,,1.0,Yes
0.0,0.0,0.0,0.0,5.0,95.5,0.0,0.013333333,0.0,0.0,May,2.0,4.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,13.0,153.58333330000005,0.0,0.020512821,0.0,0.0,May,2.0,2.0,4.0,13.0,Returning_Visitor,0.0,No
3.0,14.0,0.0,0.0,27.0,1585.666667,0.026666667,0.058333333,0.0,0.0,Mar,2.0,2.0,6.0,1.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,10.0,146.7666667,0.0,0.002272727,0.0,0.0,May,2.0,4.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,28.0,558.4761905,0.016666667,0.016309524,0.0,0.0,Nov,1.0,1.0,2.0,2.0,Returning_Visitor,0.0,No
5.0,44.75,3.0,51.5,107.0,3074.852778,0.015454545,0.026239965,0.0,0.0,Nov,2.0,2.0,3.0,1.0,Returning_Visitor,1.0,No
1.0,20.0,0.0,0.0,18.0,375.5547619,0.0,0.0125,32.3171163,0.0,Nov,2.0,2.0,5.0,3.0,Returning_Visitor,0.0,Yes
0.0,0.0,0.0,0.0,7.0,296.7666667,0.0,0.0,0.0,0.0,Aug,1.0,8.0,7.0,3.0,Returning_Visitor,0.0,No
2.0,128.5,0.0,0.0,7.0,209.0,0.027777778,0.053439153,0.0,0.0,Nov,3.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
0.0,,0.0,0.0,2.0,153.0,0.0,0.05,0.0,0.0,Mar,2.0,5.0,6.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,6.0,85.25,0.0,0.011111111000000002,0.0,0.0,Dec,2.0,2.0,3.0,10.0,Returning_Visitor,0.0,No
1.0,25.5,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,Nov,1.0,1.0,8.0,8.0,New_Visitor,0.0,Yes
1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2.0,3.0,8.0,,0.0,Yes
